Time,Light,ECG,Temp,OXI,Battery Voltage (mV), IR Value, SPO2
51822,301.0,8.0,25.0,6640.0,434.00,6504.0
51900,299.0,8.0,25.0,6231.0,434.00,6406.0
51970,305.0,8.0,25.0,5652.0,434.00,5545.0
52044,302.0,6.0,25.0,4819.0,434.00,4741.0
52121,308.0,6.0,25.0,4498.0,434.00,4610.0
52195,306.0,6.0,25.0,4281.0,434.00,4223.0
52265,307.0,8.0,25.0,4477.0,434.00,4501.0
52334,307.0,8.0,25.0,4354.0,434.00,4308.0
52400,311.0,9.0,25.0,4067.0,434.00,4046.0
52469,311.0,9.0,25.0,3980.0,434.00,3971.0
52535,311.0,8.0,25.0,3967.0,434.00,3962.0
52604,311.0,8.0,25.0,4044.0,434.00,4059.0
52670,310.0,9.0,25.0,4218.0,434.00,4233.0
52740,310.0,9.0,25.0,4340.0,434.00,4338.0
52813,311.0,8.0,25.0,4346.0,434.00,4346.0
52883,311.0,8.0,25.0,4432.0,434.00,4414.0
52949,313.0,8.0,25.0,4329.0,434.00,4296.0
53018,313.0,8.0,25.0,3930.0,434.00,3903.0
53088,313.0,6.0,25.0,4148.0,434.00,4140.0
53161,308.0,6.0,25.0,3666.0,434.00,3668.0
53231,308.0,6.0,25.0,3981.0,434.00,3882.0
53297,307.0,8.0,25.0,3918.0,434.00,3972.0
53366,309.0,8.0,25.0,3703.0,434.00,3834.0
53432,309.0,8.0,25.0,3635.0,434.00,3790.0
53497,313.0,9.0,25.0,3712.0,434.00,3823.0
53637,313.0,6.0,24.25,3529.0,434.00,3375.0
53706,313.0,9.0,24.25,3441.0,434.00,3623.0
53780,314.0,6.0,24.25,3758.0,434.00,3610.0
53850,313.0,10.0,24.25,3326.0,434.00,3388.0
53925,314.0,9.0,24.25,3736.0,434.00,3761.0
53994,313.0,6.0,24.25,3442.0,434.00,3332.0
54063,314.0,9.0,24.25,3559.0,434.00,3724.0
54137,314.0,6.0,24.25,3668.0,434.00,3472.0
54206,313.0,8.0,24.25,3358.0,434.00,3492.0
54280,314.0,9.0,24.25,3779.0,434.00,3756.0
54349,313.0,8.0,24.25,3515.0,434.00,3388.0
54415,313.0,9.0,24.25,3392.0,434.00,3439.0
54480,314.0,8.0,24.25,3471.0,434.00,3611.0
54550,311.0,9.0,24.25,3691.0,434.00,3695.0
54628,310.0,6.0,24.25,4110.0,434.00,4148.0
54693,307.0,6.0,24.25,3736.0,434.00,3670.0
54763,304.0,6.0,24.25,4086.0,434.00,4101.0
54833,300.0,5.0,24.25,3702.0,436.00,3714.0
54906,297.0,8.0,24.25,4111.0,429.00,4149.0
54980,306.0,6.0,24.25,4277.0,432.00,4275.0
55054,305.0,5.0,24.25,4290.0,434.00,4309.0
55124,305.0,7.0,24.25,4516.0,418.00,4548.0
55193,288.0,4.0,24.25,4470.0,418.00,4664.0
55271,261.0,4.0,24.25,5075.0,427.00,5167.0
55345,231.0,5.0,24.25,4943.0,412.00,4920.0
55414,220.0,5.0,24.25,5308.0,417.00,5146.0
55488,217.0,5.0,24.25,4967.0,417.00,5268.0
55558,217.0,4.0,24.25,5081.0,421.00,4871.0
55631,211.0,4.0,24.25,5254.0,422.00,5262.0
55701,197.0,4.0,24.25,4879.0,416.00,5077.0
